,dataset_size_num,dataset_size,pyspark_time,pyspark_train_time,pyspark_predict_time,sklearn_time,sklearn_train_time,sklearn_predict_time
0,100,360643033,9.307675999999999,9.288191,0.019485,4.860463,4.747397,0.113066
